is_fraud,amount,hour,transaction_type,account_age,location_mismatch,previous_fraud_flag
0,82.02,10,purchase,1479,0,0
0,28.79,17,payment,499,0,0
0,40.44,20,cash_withdrawal,63,0,0
0,80.43,14,transfer,819,0,0
0,47.15,23,payment,1416,0,0
0,12.73,8,cash_withdrawal,257,0,0
0,47.47,8,payment,1272,0,0
0,49.48,0,transfer,1288,0,0
0,66.23,6,purchase,467,0,0
0,48.49,11,transfer,849,0,0
0,174.08,23,transfer,361,0,0
0,10.99,9,purchase,880,0,0
0,150.89,18,transfer,1417,0,0
1,38.65,15,cash_withdrawal,179,0,0
0,55.73,5,payment,949,0,0
0,5.24,10,transfer,1530,0,0
0,23.95,18,payment,499,0,0
0,73.35,18,payment,677,0,0
0,61.36,17,purchase,1627,0,0
0,2.05,14,transfer,1728,0,0
0,39.55,15,purchase,292,0,0
0,4.62,13,purchase,588,0,0
0,274.31,7,payment,818,0,0
0,113.8,7,cash_withdrawal,99,0,0
0,1.07,1,payment,1631,0,0
0,97.83,5,purchase,181,0,0
0,125.93,12,transfer,953,0,0
0,21.81,12,cash_withdrawal,1427,0,0
0,63.56,20,cash_withdrawal,1690,0,0
0,29.18,11,transfer,374,0,0
1,53.24,1,transfer,624,0,0
0,20.8,20,cash_withdrawal,1707,0,0
0,19.47,19,purchase,253,0,0
0,27.62,11,cash_withdrawal,863,0,0
0,7.87,16,cash_withdrawal,122,0,0
0,88.93,5,cash_withdrawal,442,0,0
0,21.44,6,purchase,1741,0,0
1,25.55,5,transfer,245,0,0
0,112.24,20,transfer,1663,0,0
0,34.32,3,transfer,1515,0,0
0,39.29,20,purchase,871,0,0
0,156.75,8,purchase,827,0,0
0,108.9,4,transfer,1070,0,0
0,9.28,9,payment,452,0,0
0,32.05,14,payment,296,0,0
0,177.54,7,transfer,1772,0,0
0,23.29,22,payment,1165,0,0
0,23.23,3,payment,1657,0,0
0,10.85,4,transfer,1545,0,0
0,6.07,6,transfer,1090,0,0
0,67.41,5,purchase,483,0,0
0,73.49,12,payment,309,0,0
0,173.71,18,payment,1484,0,0
0,74.23,9,transfer,593,0,0
1,13.94,14,cash_withdrawal,1796,0,0
0,2.05,2,transfer,1019,0,0
0,211.46,17,purchase,398,0,0
0,20.81,13,cash_withdrawal,469,0,0
0,18.7,2,cash_withdrawal,617,0,0
0,118.2,10,cash_withdrawal,392,0,0
0,43.99,9,purchase,97,0,0
0,12.1,16,payment,1214,0,0
0,109.95,12,transfer,941,0,0
1,250.74,1,purchase,860,0,0
0,4.53,12,purchase,195,0,0
0,99.12,18,cash_withdrawal,958,0,0
0,24.76,4,cash_withdrawal,1358,0,0
0,37.12,15,purchase,83,0,0
0,123.15,9,payment,251,0,0
0,181.3,11,cash_withdrawal,1094,0,0
0,15.2,19,purchase,1316,0,0
0,11.97,12,cash_withdrawal,340,0,0
0,4.2,20,transfer,1409,0,0
0,41.25,15,transfer,700,0,0
0,0.68,21,transfer,1482,0,0
0,26.54,20,cash_withdrawal,1165,0,0
0,3.81,0,cash_withdrawal,1164,0,0
0,25.98,21,payment,1099,0,0
0,2.04,8,transfer,100,0,0
0,90.16,15,payment,1681,0,0
0,11.77,18,purchase,1199,0,0
0,19.9,14,purchase,733,0,0
0,102.03,17,transfer,323,0,0
0,68.57,21,payment,1501,0,0
0,12.36,11,cash_withdrawal,10,0,0
0,3.73,13,payment,1013,0,0
0,62.88,2,purchase,1070,0,0
0,24.77,3,payment,1653,0,0
0,72.64,5,purchase,1540,0,0
0,29.47,15,purchase,1337,0,0
0,21.23,12,payment,1262,0,0
0,30.0,11,cash_withdrawal,806,0,0
0,69.03,21,purchase,908,0,0
0,116.25,11,payment,1055,0,0
0,2.55,1,purchase,1534,0,0
0,37.13,12,transfer,130,0,0
0,1.67,2,cash_withdrawal,1777,0,0
0,31.59,12,transfer,1409,0,0
0,108.26,1,purchase,1617,0,0
0,22.44,18,cash_withdrawal,1049,0,0
0,134.74,8,payment,1285,0,0
0,49.79,19,payment,1584,0,0
0,136.02,0,cash_withdrawal,1422,0,0
0,70.77,12,transfer,564,0,0
0,5.46,1,transfer,1354,0,0
0,13.14,14,cash_withdrawal,149,0,0
0,25.06,18,payment,1433,0,0
0,9.32,15,cash_withdrawal,1635,0,0
0,34.15,10,transfer,579,0,0
0,31.87,14,purchase,1020,0,0
0,156.47,5,payment,1746,0,0
0,28.43,13,cash_withdrawal,1784,0,0
0,77.0,5,purchase,119,0,0
0,142.29,18,transfer,1458,0,0
0,104.77,4,payment,228,0,0
0,11.7,10,cash_withdrawal,615,0,0
0,34.26,3,transfer,240,0,0
0,21.37,8,cash_withdrawal,913,1,0
0,25.53,8,cash_withdrawal,1256,0,0
0,22.38,16,payment,966,0,0
0,87.54,7,transfer,1314,0,0
0,30.09,14,transfer,1178,0,0
0,37.08,8,purchase,1706,0,0
0,202.13,4,transfer,159,0,0
0,3.09,3,transfer,1649,0,0
0,33.47,19,payment,563,0,0
0,74.37,17,purchase,476,0,0
0,8.19,8,payment,548,0,0
0,47.28,20,transfer,1037,0,0
0,13.69,2,purchase,853,0,0
0,101.02,21,payment,1531,0,0
0,19.81,8,purchase,218,0,0
0,19.95,8,transfer,755,0,0
0,45.59,20,purchase,735,0,0
0,10.14,23,purchase,1744,0,0
0,16.77,3,purchase,991,0,0
0,26.95,20,transfer,781,0,0
0,21.82,6,transfer,222,0,0
0,37.21,6,purchase,288,0,0
0,45.77,22,payment,524,0,0
0,41.81,7,payment,1511,0,0
0,53.09,20,transfer,699,0,0
0,18.39,0,cash_withdrawal,681,0,0
0,6.76,8,payment,324,0,0
0,71.52,22,purchase,618,0,0
0,95.12,11,cash_withdrawal,1200,0,0
0,14.85,5,transfer,861,0,0
0,26.14,12,payment,41,0,0
0,34.51,4,cash_withdrawal,1349,0,0
0,38.11,20,transfer,1785,0,0
0,53.87,18,transfer,1291,0,0
1,2.12,0,purchase,1758,0,0
0,63.91,21,payment,393,0,0
0,3.2,23,cash_withdrawal,1137,0,0
0,31.58,17,purchase,1308,0,0
0,87.92,7,payment,1814,0,0
0,30.0,23,cash_withdrawal,203,0,0
0,8.07,7,transfer,853,0,0
0,210.1,14,transfer,774,0,0
0,110.04,18,payment,1818,0,0
0,73.77,9,purchase,1168,0,0
0,26.51,23,cash_withdrawal,1267,0,0
0,10.16,15,cash_withdrawal,782,0,0
0,141.86,10,transfer,35,0,0
0,38.0,11,payment,53,0,0
0,95.65,15,purchase,503,0,0
0,20.93,15,transfer,1380,0,0
0,20.42,19,transfer,150,0,0
0,211.82,2,purchase,437,0,0
0,36.89,8,cash_withdrawal,450,0,0
1,7.58,7,cash_withdrawal,525,0,0
0,12.4,9,payment,267,0,0
0,32.88,12,transfer,1633,0,0
0,2.17,17,payment,86,0,0
0,31.04,12,cash_withdrawal,309,0,0
0,27.15,12,purchase,265,0,0
0,75.56,14,cash_withdrawal,492,0,0
1,21.92,12,cash_withdrawal,1607,0,0
0,202.42,15,transfer,1041,0,0
0,9.97,7,cash_withdrawal,1213,0,0
0,44.7,18,payment,522,0,0
0,4.7,9,purchase,1190,0,0
0,66.19,11,transfer,1575,0,0
0,262.51,13,purchase,878,0,0
0,85.5,5,payment,1369,0,0
0,40.56,20,payment,1243,0,0
0,33.15,23,cash_withdrawal,94,0,0
0,90.1,8,payment,1182,0,0
0,137.42,6,cash_withdrawal,34,0,0
0,226.44,5,transfer,801,0,0
0,25.25,21,purchase,416,0,0
0,235.07,0,cash_withdrawal,1530,0,0
0,8.48,20,cash_withdrawal,1514,0,0
0,14.62,13,transfer,524,0,0
0,4.66,23,payment,233,0,0
0,15.85,5,cash_withdrawal,1623,0,0
0,73.04,11,payment,605,0,0
0,95.84,16,cash_withdrawal,107,0,0
0,75.46,4,payment,1217,0,0
0,49.86,10,cash_withdrawal,1492,0,0
1,36.07,4,purchase,522,0,0
0,61.67,11,purchase,637,0,0
0,24.78,2,purchase,787,0,0
0,92.04,23,cash_withdrawal,1019,0,0
0,56.53,8,payment,1303,0,0
0,59.83,5,transfer,1152,0,0
0,38.39,21,transfer,341,0,0
0,108.24,1,transfer,697,0,0
0,14.52,1,purchase,59,0,0
0,23.99,21,purchase,1206,0,0
0,75.17,11,purchase,586,0,0
0,33.94,7,payment,1538,0,0
0,110.01,1,purchase,243,0,0
0,21.26,8,payment,228,0,0
0,23.05,15,payment,560,0,0
0,109.79,14,payment,518,0,0
0,31.22,13,cash_withdrawal,555,0,0
0,36.3,19,transfer,1169,0,0
0,20.23,3,payment,127,0,0
0,16.19,3,transfer,335,0,0
0,53.35,10,payment,758,0,0
0,6.38,20,payment,1432,0,0
0,105.71,23,purchase,121,0,0
0,75.53,17,transfer,1768,0,0
0,10.58,4,payment,701,0,0
0,59.21,1,transfer,1309,0,0
0,46.14,14,purchase,242,0,0
1,10.2,10,payment,78,0,0
0,15.96,23,purchase,1594,0,0
0,26.3,16,payment,450,0,0
0,60.07,15,purchase,1494,0,0
0,50.91,14,purchase,1205,0,0
0,37.99,22,cash_withdrawal,1606,0,0
0,73.14,2,payment,265,0,0
0,70.93,19,payment,1740,0,0
0,48.1,14,payment,682,0,0
0,77.32,23,transfer,295,0,0
0,20.34,18,cash_withdrawal,965,0,0
0,106.54,12,transfer,890,0,0
0,47.71,15,payment,247,0,0
0,86.4,22,cash_withdrawal,424,0,0
0,39.51,11,purchase,1083,0,0
0,12.32,16,cash_withdrawal,833,0,0
0,39.09,15,purchase,1482,0,0
0,23.19,8,payment,11,0,0
0,59.78,5,payment,347,0,0
0,32.29,18,purchase,852,0,0
0,90.43,22,cash_withdrawal,1029,0,0
0,56.67,12,transfer,1741,0,0
0,57.69,20,cash_withdrawal,1394,0,0
0,12.24,23,purchase,1482,0,0
0,207.55,7,purchase,245,0,0
0,92.16,11,transfer,249,0,0
0,77.8,8,transfer,945,0,0
0,20.04,21,transfer,435,0,0
0,38.35,3,purchase,1444,0,0
0,7.37,12,payment,105,0,0
0,38.66,1,cash_withdrawal,242,0,0
0,7.88,2,transfer,1296,0,0
0,40.26,4,purchase,519,0,0
0,52.31,23,cash_withdrawal,1760,0,0
0,24.73,17,transfer,729,0,0
0,34.51,20,payment,1068,0,0
0,104.23,13,cash_withdrawal,1050,0,0
0,5.75,1,cash_withdrawal,181,0,0
0,78.45,14,purchase,604,0,0
0,9.36,7,purchase,428,0,0
0,1.87,15,purchase,268,0,0
0,10.26,2,payment,858,0,0
1,72.42,23,cash_withdrawal,580,0,0
0,25.97,19,transfer,876,0,0
0,102.99,19,payment,151,0,0
0,37.19,22,transfer,1640,0,0
0,1.13,4,transfer,600,0,0
0,63.06,3,purchase,95,0,0
0,5.84,22,transfer,382,0,0
0,77.88,11,transfer,1822,0,0
0,9.2,18,payment,515,0,0
0,21.19,14,purchase,1744,0,0
0,71.62,12,transfer,930,0,0
0,154.21,4,transfer,1638,0,0
1,23.22,11,transfer,1713,0,0
0,88.42,18,cash_withdrawal,1452,0,0
0,10.58,1,cash_withdrawal,1449,0,0
0,82.3,6,purchase,199,0,0
0,53.57,22,payment,8,0,0
0,10.71,4,purchase,1781,0,0
0,18.01,19,cash_withdrawal,805,0,0
0,7.06,10,purchase,327,0,0
0,24.14,17,payment,1714,0,0
0,11.39,17,purchase,1618,1,0
1,51.64,6,transfer,1648,0,0
0,260.2,9,payment,871,0,0
0,0.6,22,payment,1045,0,0
0,38.93,19,payment,1570,0,0
0,42.63,13,purchase,255,0,0
0,122.79,19,purchase,1457,0,0
0,35.26,19,transfer,1529,0,0
0,39.23,10,payment,1051,0,0
0,31.9,1,transfer,520,0,0
0,15.66,12,payment,930,0,0
0,2.88,12,cash_withdrawal,530,0,0
0,26.27,8,purchase,947,0,0
0,2.7,16,transfer,500,0,0
0,39.98,14,purchase,1257,0,0
0,18.36,23,purchase,1420,0,0
0,38.14,21,cash_withdrawal,1331,0,0
0,7.21,22,cash_withdrawal,510,0,0
0,134.88,20,payment,1727,0,0
1,112.46,21,cash_withdrawal,424,0,0
0,10.54,21,payment,150,0,0
0,21.04,15,cash_withdrawal,1416,0,0
0,47.53,9,cash_withdrawal,1514,0,0
0,5.03,19,transfer,668,0,0
0,21.89,11,cash_withdrawal,946,0,0
0,14.46,4,transfer,1071,0,0
0,123.56,19,cash_withdrawal,312,0,0
0,95.7,16,transfer,139,0,0
0,43.36,9,purchase,1429,0,0
0,36.73,5,payment,922,0,0
0,133.48,20,cash_withdrawal,1678,0,0
0,134.73,19,transfer,14,0,0
0,174.22,5,cash_withdrawal,771,0,0
0,6.7,11,transfer,1772,0,0
0,8.75,20,transfer,1543,0,0
0,56.46,18,cash_withdrawal,1575,0,0
0,38.98,1,payment,185,0,0
0,0.93,12,transfer,1139,0,0
0,3.2,21,purchase,110,0,0
0,109.5,19,cash_withdrawal,1601,0,0
0,101.58,10,purchase,743,0,0
0,22.1,14,transfer,281,0,0
0,110.84,12,transfer,543,0,0
0,45.03,2,cash_withdrawal,86,0,0
0,81.97,13,payment,138,0,0
1,27.88,7,purchase,1490,1,0
0,6.02,8,payment,77,0,0
0,28.43,14,purchase,1161,0,0
0,30.56,22,payment,1658,0,0
0,40.03,17,cash_withdrawal,975,0,0
0,5.58,7,purchase,776,0,0
0,237.81,10,cash_withdrawal,1017,0,0
0,13.99,4,payment,97,0,0
0,11.07,14,payment,995,0,0
0,37.41,14,payment,1555,0,0
0,38.52,6,cash_withdrawal,798,0,0
0,28.97,20,transfer,1033,0,0
0,73.9,17,transfer,83,0,0
0,36.35,11,purchase,47,0,0
0,47.04,11,cash_withdrawal,1536,0,0
0,64.32,3,cash_withdrawal,430,0,0
1,1.27,10,cash_withdrawal,1114,0,0
0,42.27,20,payment,513,0,0
1,107.79,5,cash_withdrawal,1698,0,0
0,0.88,20,transfer,1689,0,0
0,25.97,9,purchase,1438,0,0
0,130.34,14,transfer,513,0,0
1,21.78,0,cash_withdrawal,658,0,0
0,30.69,16,purchase,673,0,0
0,199.61,2,purchase,647,0,0
0,11.11,10,cash_withdrawal,798,0,0
0,3.37,17,cash_withdrawal,77,0,0
0,98.1,9,transfer,81,0,0
0,101.42,20,transfer,1805,0,0
0,31.94,8,payment,1805,0,0
0,36.1,6,payment,554,0,0
0,90.34,10,payment,636,0,0
0,67.08,7,cash_withdrawal,742,0,0
0,15.4,1,cash_withdrawal,1226,0,0
0,0.85,4,payment,846,0,0
0,32.67,8,payment,1471,0,0
0,97.92,0,transfer,107,0,0
0,113.09,16,payment,965,0,0
0,156.44,9,payment,1316,0,0
0,105.83,7,purchase,686,0,0
0,43.38,17,payment,941,1,0
0,29.4,9,purchase,312,0,0
0,74.55,8,payment,599,0,0
0,67.32,3,purchase,1541,0,0
0,38.63,1,payment,684,0,0
0,4.57,18,transfer,633,0,0
0,130.24,9,cash_withdrawal,668,0,0
0,30.4,16,purchase,599,0,0
1,22.58,2,cash_withdrawal,1450,0,0
0,49.65,20,transfer,1634,0,0
0,56.02,18,payment,415,0,0
0,11.83,18,payment,1159,0,0
0,90.68,21,transfer,1543,0,0
0,17.12,18,cash_withdrawal,772,0,0
0,10.33,18,cash_withdrawal,1388,0,0
0,26.08,14,cash_withdrawal,384,0,0
0,65.57,17,cash_withdrawal,1056,0,0
0,168.28,16,purchase,540,0,0
0,82.85,9,cash_withdrawal,1796,0,0
0,140.96,23,purchase,487,0,0
0,7.58,13,transfer,1780,0,0
0,3.69,18,payment,1389,0,0
0,40.79,22,purchase,264,0,0
0,17.15,17,cash_withdrawal,1166,0,0
1,88.03,10,payment,30,0,0
0,55.74,10,purchase,899,0,0
0,176.56,11,payment,130,0,0
0,14.7,7,transfer,1802,0,0
0,33.26,15,cash_withdrawal,1094,0,0
0,34.78,23,transfer,119,1,0
0,13.67,7,payment,327,0,0
0,44.59,23,transfer,1094,0,0
0,29.29,13,cash_withdrawal,208,0,0
0,29.59,22,purchase,91,0,0
0,22.53,17,transfer,120,0,0
0,0.85,23,cash_withdrawal,982,0,0
0,36.92,20,payment,207,0,0
0,20.42,21,transfer,406,0,0
0,0.07,3,purchase,768,0,0
0,18.4,16,transfer,547,0,0
0,16.33,12,payment,124,0,0
0,25.0,4,payment,112,0,0
0,7.07,2,payment,1010,0,0
0,35.43,8,transfer,1231,0,0
0,58.95,19,transfer,983,0,0
0,49.74,17,transfer,614,0,0
0,81.42,19,purchase,945,0,1
0,30.07,18,cash_withdrawal,1410,0,0
0,36.6,18,transfer,706,0,0
0,83.14,20,purchase,1777,1,0
0,27.9,15,payment,147,0,0
0,60.47,0,transfer,132,1,0
0,28.51,4,transfer,732,0,0
0,27.04,23,transfer,850,0,0
0,71.4,14,purchase,104,0,0
0,9.61,11,transfer,553,0,0
0,20.67,0,transfer,568,0,0
1,12.69,13,cash_withdrawal,762,0,0
1,22.24,17,purchase,1266,0,0
0,13.09,17,cash_withdrawal,927,0,0
0,43.3,5,cash_withdrawal,1663,0,0
0,80.02,0,cash_withdrawal,662,0,0
0,77.23,16,cash_withdrawal,1355,0,0
0,22.67,17,payment,944,0,0
0,224.42,14,transfer,848,0,0
0,45.05,11,cash_withdrawal,896,0,0
0,25.49,12,purchase,1173,0,0
1,90.25,19,transfer,169,0,0
0,65.44,1,cash_withdrawal,557,0,0
0,69.17,3,cash_withdrawal,985,0,0
0,10.92,2,purchase,1108,0,0
0,31.59,18,payment,520,0,0
0,98.96,7,purchase,107,0,0
0,35.06,11,payment,885,1,0
0,57.51,11,payment,1289,0,0
0,44.33,9,payment,658,0,0
0,92.37,0,cash_withdrawal,31,0,0
0,16.74,4,cash_withdrawal,1780,0,0
0,42.84,19,payment,1571,0,0
0,6.58,10,payment,247,0,0
0,58.59,8,cash_withdrawal,926,0,0
0,65.83,13,payment,1554,0,0
0,2.19,2,cash_withdrawal,24,0,0
0,56.32,4,payment,498,0,0
0,26.78,23,cash_withdrawal,854,0,0
0,6.62,20,purchase,304,0,0
0,27.23,8,payment,1422,0,0
0,10.8,17,payment,1427,0,0
0,26.86,5,purchase,316,0,0
0,24.25,20,transfer,278,0,0
0,67.05,6,payment,542,0,0
0,74.41,15,transfer,1167,0,0
0,46.7,7,purchase,789,0,0
0,1.15,22,payment,1434,0,0
0,133.7,9,transfer,356,0,0
0,57.96,4,payment,1548,0,0
0,1.74,10,payment,1227,0,0
0,85.42,20,cash_withdrawal,250,0,0
0,11.17,12,transfer,103,0,0
0,43.28,19,cash_withdrawal,1492,0,0
0,31.43,1,cash_withdrawal,35,0,0
0,27.22,13,transfer,1348,1,0
0,110.23,8,transfer,532,0,0
0,28.76,9,cash_withdrawal,559,0,0
0,3.92,9,payment,1620,0,0
0,146.53,9,payment,1292,0,0
0,126.62,18,purchase,1077,0,0
0,57.67,10,payment,785,0,0
0,31.55,10,transfer,18,0,0
0,4.87,2,transfer,1128,0,0
0,78.21,18,purchase,152,0,0
0,3.92,23,transfer,1701,0,0
0,3.55,21,cash_withdrawal,1016,0,0
0,38.54,0,purchase,873,0,0
0,8.73,11,purchase,1438,0,0
0,0.39,14,payment,1108,0,0
0,27.51,13,payment,1332,0,0
0,7.38,2,cash_withdrawal,1175,0,0
0,8.75,19,cash_withdrawal,549,0,0
0,4.0,12,payment,379,0,0
0,11.48,17,payment,458,0,0
0,62.85,15,cash_withdrawal,353,0,0
0,82.76,5,payment,1688,0,0
1,30.12,9,purchase,376,0,0
0,35.32,16,cash_withdrawal,208,1,0
0,1.66,16,payment,1586,0,0
0,3.59,7,transfer,1756,0,0
0,14.89,3,transfer,460,0,0
0,39.25,14,cash_withdrawal,1428,0,0
0,67.27,0,transfer,1583,0,0
0,46.44,6,transfer,530,0,0
0,24.89,9,purchase,485,0,0
0,6.3,6,cash_withdrawal,122,0,0
0,75.88,0,transfer,794,0,0
0,22.61,16,payment,1144,0,0
0,66.6,11,cash_withdrawal,251,0,0
0,35.97,16,cash_withdrawal,1323,0,0
1,67.1,14,transfer,47,0,0
0,118.91,23,transfer,1621,0,0
0,126.93,15,purchase,1323,1,0
0,38.3,22,payment,896,0,0
0,35.82,13,purchase,1696,0,0
0,15.44,2,purchase,1543,0,0
0,137.29,18,payment,245,0,0
0,30.62,11,transfer,1751,0,0
0,6.82,18,purchase,1748,0,0
0,28.34,17,cash_withdrawal,724,0,0
0,6.79,13,purchase,1824,0,0
0,34.91,19,payment,218,0,0
1,41.19,22,purchase,763,0,0
0,20.61,8,purchase,1368,0,0
0,3.72,2,cash_withdrawal,1338,0,0
0,143.68,22,payment,1717,0,0
0,74.22,11,cash_withdrawal,604,0,0
0,91.28,19,transfer,1754,0,0
0,22.85,16,payment,290,0,0
0,71.53,4,purchase,602,0,0
0,33.22,7,cash_withdrawal,996,0,0
0,11.22,18,cash_withdrawal,1221,0,0
0,6.64,3,payment,696,0,0
0,21.16,14,cash_withdrawal,1602,0,0
0,7.4,18,payment,1440,0,0
0,317.95,14,transfer,610,0,0
0,2.52,13,payment,306,0,0
0,29.09,15,payment,1502,0,0
0,30.08,23,transfer,536,0,0
0,17.88,9,transfer,1244,0,0
0,42.36,23,purchase,1710,0,0
0,8.12,13,cash_withdrawal,757,0,0
0,76.6,19,transfer,1650,0,0
0,20.21,10,transfer,1014,0,0
0,44.74,1,cash_withdrawal,1802,0,0
0,62.88,18,cash_withdrawal,354,0,0
0,109.93,2,purchase,735,0,0
0,90.33,3,purchase,235,0,0
0,46.86,10,payment,306,0,0
0,24.58,12,purchase,1134,0,0
0,34.98,17,transfer,314,0,0
0,73.21,17,transfer,948,0,0
0,105.0,18,cash_withdrawal,1037,0,0
0,5.48,11,purchase,1661,0,1
0,24.29,0,payment,827,0,0
0,74.83,23,payment,167,0,0
1,28.25,5,payment,53,0,0
0,20.19,2,payment,1210,0,0
1,26.49,16,cash_withdrawal,276,0,0
0,46.17,2,purchase,447,0,0
0,427.16,0,purchase,352,0,0
0,33.96,2,purchase,10,0,1
0,11.69,3,purchase,410,0,0
0,8.89,5,payment,147,0,0
0,2.16,6,payment,1501,0,0
0,40.91,22,cash_withdrawal,829,0,0
0,39.33,7,cash_withdrawal,630,0,0
0,11.49,12,payment,852,0,0
0,59.43,3,transfer,428,0,0
0,67.57,5,purchase,488,0,0
1,14.99,10,cash_withdrawal,1554,0,0
0,21.09,0,payment,1401,0,0
0,232.67,7,purchase,1762,0,0
0,23.44,21,purchase,1136,0,0
0,71.52,1,payment,584,0,0
0,30.14,7,transfer,656,0,0
0,78.84,19,transfer,616,0,0
0,73.27,8,cash_withdrawal,215,0,0
0,55.09,3,payment,992,0,0
0,96.47,16,cash_withdrawal,510,0,0
1,140.02,6,transfer,511,0,0
0,43.37,9,cash_withdrawal,1613,0,0
0,13.56,4,cash_withdrawal,26,0,0
0,25.43,9,transfer,1766,0,0
0,71.0,11,purchase,193,0,0
0,52.62,20,purchase,103,0,0
0,9.79,19,transfer,1229,0,0
0,2.63,5,purchase,411,0,0
0,57.44,0,payment,1796,0,0
0,14.46,2,purchase,745,0,0
0,34.62,6,transfer,51,0,0
0,68.67,10,payment,1155,0,0
0,41.35,23,cash_withdrawal,343,0,0
0,4.35,11,transfer,1602,1,0
0,10.26,8,transfer,1424,0,0
0,12.38,0,purchase,202,0,0
0,14.91,3,payment,1820,0,0
0,41.67,1,transfer,300,0,0
0,35.06,1,payment,146,0,0
0,11.36,16,payment,770,0,0
0,3.5,20,purchase,462,0,0
0,9.4,1,transfer,916,0,0
0,207.96,3,payment,824,0,0
0,31.61,10,payment,504,0,0
0,101.0,18,cash_withdrawal,1640,0,0
0,94.44,23,purchase,151,0,0
0,35.82,12,transfer,1654,0,0
0,61.33,21,payment,1340,0,0
0,10.71,20,purchase,199,0,0
0,58.3,17,transfer,429,0,0
0,15.9,18,payment,303,0,0
0,89.21,23,transfer,904,0,0
1,4.37,14,transfer,498,0,0
0,74.17,11,purchase,901,0,0
0,5.26,10,purchase,791,0,0
0,106.51,22,cash_withdrawal,105,0,0
0,18.13,0,cash_withdrawal,10,0,0
0,53.12,15,cash_withdrawal,1649,0,0
0,33.42,12,payment,1051,0,0
0,22.81,5,cash_withdrawal,611,0,0
0,51.84,22,transfer,769,0,0
0,147.37,5,purchase,327,0,0
0,2.11,9,transfer,1519,0,0
0,125.57,1,purchase,883,0,0
0,46.96,2,purchase,1672,0,0
0,82.33,5,transfer,907,0,0
0,24.22,15,transfer,738,0,0
1,31.92,5,payment,127,0,0
0,101.57,23,purchase,1140,0,0
0,26.79,12,cash_withdrawal,924,0,0
0,38.25,3,payment,171,0,0
0,1.02,14,cash_withdrawal,212,0,0
0,8.63,5,payment,924,0,0
0,51.32,0,purchase,189,0,0
0,63.11,8,transfer,1514,0,0
0,43.69,11,transfer,933,0,0
0,7.73,22,purchase,387,0,0
0,29.48,10,transfer,777,0,0
0,21.93,12,purchase,1012,0,0
0,34.23,0,purchase,726,0,0
0,102.14,18,purchase,1625,0,0
0,74.77,20,payment,1154,0,0
0,4.39,3,transfer,23,0,0
0,110.5,4,payment,1203,0,0
0,31.91,22,cash_withdrawal,401,0,0
0,68.1,16,purchase,505,0,0
0,7.54,4,transfer,921,0,0
0,55.54,18,cash_withdrawal,1435,0,0
0,13.48,2,purchase,1556,0,0
0,28.85,10,cash_withdrawal,329,0,0
0,0.85,1,payment,471,0,0
0,8.22,21,payment,1444,0,0
0,4.83,13,transfer,412,0,0
0,13.71,5,cash_withdrawal,754,0,0
0,5.27,18,cash_withdrawal,1776,0,0
0,58.87,0,payment,29,0,0
0,1.47,6,payment,245,0,0
0,48.08,1,transfer,1656,0,0
0,7.58,23,purchase,938,0,0
0,145.17,18,transfer,826,0,0
0,135.22,0,payment,1568,0,0
0,12.78,8,transfer,1676,0,0
0,47.65,20,purchase,1694,0,0
0,1.42,16,payment,1084,0,0
1,134.26,9,purchase,139,0,0
0,37.01,5,transfer,357,0,0
0,2.21,2,purchase,212,0,0
0,20.97,19,payment,1163,0,0
0,4.0,23,payment,1392,0,0
0,24.96,14,purchase,1647,0,0
0,55.42,20,transfer,486,0,0
0,31.73,21,transfer,1517,0,0
0,24.2,19,transfer,1360,0,0
0,6.34,5,transfer,1787,0,0
0,14.05,2,cash_withdrawal,1635,0,0
0,5.28,9,cash_withdrawal,178,0,0
0,82.38,11,purchase,513,0,0
0,7.27,0,cash_withdrawal,1625,0,0
0,45.24,21,cash_withdrawal,113,0,0
0,20.98,15,cash_withdrawal,283,0,0
0,12.81,16,purchase,1140,0,0
0,51.01,9,cash_withdrawal,544,0,0
0,30.53,11,transfer,1798,0,0
0,25.55,18,transfer,41,0,0
0,44.93,7,purchase,932,0,0
0,33.79,22,purchase,1191,0,0
0,18.08,7,purchase,855,0,0
0,40.94,9,payment,1245,0,0
0,55.36,9,cash_withdrawal,926,0,0
0,1.35,17,purchase,1750,0,0
0,31.36,9,purchase,313,0,0
0,2.97,6,purchase,1370,1,0
0,10.31,3,transfer,471,0,0
0,41.11,0,purchase,1155,0,0
0,100.57,10,transfer,48,0,0
0,107.2,18,transfer,134,0,0
0,3.63,4,payment,519,0,0
0,27.16,7,purchase,1580,0,0
0,43.73,1,payment,999,0,0
1,7.95,1,purchase,317,0,0
1,72.5,23,cash_withdrawal,1462,0,0
0,68.17,13,purchase,1459,0,0
0,116.83,8,purchase,86,0,0
0,0.43,9,purchase,1072,0,0
0,12.21,12,purchase,1010,0,0
0,87.78,0,purchase,490,0,0
0,55.52,13,purchase,424,0,0
0,112.4,1,payment,387,0,0
0,2.94,3,cash_withdrawal,926,0,0
0,45.44,18,payment,240,0,0
0,42.09,0,cash_withdrawal,1688,0,0
0,1.82,3,payment,1475,0,0
0,36.03,10,payment,258,0,0
0,47.02,12,purchase,44,1,0
0,10.62,17,payment,1192,0,0
0,15.96,9,cash_withdrawal,1811,0,0
0,51.13,4,transfer,1215,0,0
0,31.58,0,cash_withdrawal,664,0,0
0,97.6,13,payment,1586,0,0
